Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
CrawlerDynamicLearning,6.524,109466.891,41.540,20754,274.538
CrawlerDynamicLearning,6.473,109517.222,42.044,20489,184.059
CrawlerDynamicLearning,6.551,109571.114,45.349,20720,404.813
CrawlerDynamicLearning,6.533,109626.731,47.115,21124,301.303
CrawlerDynamicLearning,6.476,109677.496,42.472,20990,108.384
CrawlerDynamicLearning,6.529,109727.349,41.556,20897,618.364
CrawlerDynamicLearning,6.497,109779.519,43.823,20700,404.782
CrawlerDynamicLearning,6.491,109833.762,45.795,20819,300.676
CrawlerDynamicLearning,6.495,109882.632,40.628,20539,526.272
CrawlerDynamicLearning,6.540,109934.313,43.251,21240,274.720
CrawlerDynamicLearning,6.531,109989.922,47.134,20993,526.141
CrawlerDynamicLearning,6.506,110046.967,48.449,21083,616.181
CrawlerDynamicLearning,6.514,110093.685,38.550,20694,341.261
CrawlerDynamicLearning,6.494,110145.527,43.510,20315,426.751
CrawlerDynamicLearning,6.517,110199.629,45.277,20749,529.321
CrawlerDynamicLearning,6.475,110250.179,42.346,20522,289.224
CrawlerDynamicLearning,6.505,110301.929,43.373,21022,539.783
CrawlerDynamicLearning,6.517,110356.434,46.100,20444,230.062
CrawlerDynamicLearning,6.513,110408.698,43.858,21026,316.239
CrawlerDynamicLearning,6.493,110455.520,38.670,20261,437.234
CrawlerDynamicLearning,6.532,110509.422,45.407,20752,419.013
CrawlerDynamicLearning,6.503,110563.125,45.260,20957,375.921
CrawlerDynamicLearning,6.509,110614.213,42.782,20660,280.575
CrawlerDynamicLearning,6.519,110665.559,42.980,20448,414.998
CrawlerDynamicLearning,6.473,110717.017,43.127,20987,272.608
CrawlerDynamicLearning,6.503,110768.581,43.188,20698,240.502
CrawlerDynamicLearning,6.465,110824.584,47.738,20312,377.074
CrawlerDynamicLearning,6.475,110874.424,41.626,20507,375.528
CrawlerDynamicLearning,6.473,110926.891,44.084,20744,624.054
CrawlerDynamicLearning,6.478,110975.941,40.864,20241,306.213
CrawlerDynamicLearning,6.538,111025.523,41.248,21450,370.336
CrawlerDynamicLearning,6.530,111080.759,46.690,20962,270.111
CrawlerDynamicLearning,6.553,111133.872,44.655,20382,270.543
CrawlerDynamicLearning,6.547,111187.906,45.538,21090,355.246
CrawlerDynamicLearning,6.510,111237.005,40.836,20697,379.306
CrawlerDynamicLearning,6.499,111289.586,44.158,21118,568.866
CrawlerDynamicLearning,6.515,111343.437,45.426,21001,748.535
CrawlerDynamicLearning,6.515,111394.387,42.597,20709,583.110
CrawlerDynamicLearning,6.525,111445.120,42.422,20896,432.327
CrawlerDynamicLearning,6.528,111497.827,44.353,20379,593.239
CrawlerDynamicLearning,6.475,111549.582,43.621,20731,404.819
CrawlerDynamicLearning,6.545,111599.975,42.119,20917,505.120
CrawlerDynamicLearning,6.523,111652.771,44.339,20422,475.658
CrawlerDynamicLearning,6.524,111706.500,45.121,21132,575.584
CrawlerDynamicLearning,6.494,111755.110,40.374,21227,488.769
CrawlerDynamicLearning,6.513,111809.916,46.328,20320,536.485
CrawlerDynamicLearning,6.468,111858.415,40.376,20394,313.345
CrawlerDynamicLearning,6.493,111910.561,43.765,20468,445.280
CrawlerDynamicLearning,6.514,111964.381,45.408,20492,577.872
CrawlerDynamicLearning,6.545,112019.863,46.941,20911,532.278
CrawlerDynamicLearning,6.520,112067.909,39.825,20994,425.415
CrawlerDynamicLearning,6.496,112119.392,43.140,20695,267.420
CrawlerDynamicLearning,6.473,112172.909,45.162,20429,455.820
CrawlerDynamicLearning,6.486,112224.967,43.669,20379,608.944
CrawlerDynamicLearning,6.500,112272.590,39.413,20518,304.129
CrawlerDynamicLearning,6.505,112320.833,40.178,20537,531.550
CrawlerDynamicLearning,6.510,112377.954,48.652,21041,591.208
CrawlerDynamicLearning,6.481,112429.397,43.216,20286,522.840
CrawlerDynamicLearning,6.509,112483.472,45.644,21040,406.681
CrawlerDynamicLearning,6.520,112533.167,41.402,20714,490.118
CrawlerDynamicLearning,6.512,112586.279,44.734,21088,333.474
CrawlerDynamicLearning,6.502,112639.672,44.947,21169,370.278
CrawlerDynamicLearning,6.506,112693.329,45.207,20432,592.527
CrawlerDynamicLearning,6.491,112739.720,38.286,20468,546.385
CrawlerDynamicLearning,6.482,112797.325,49.398,21016,144.027
CrawlerDynamicLearning,6.548,112846.143,40.563,20644,593.293
CrawlerDynamicLearning,6.485,112897.487,42.981,20330,434.117
CrawlerDynamicLearning,6.495,112949.844,44.108,20573,473.363
CrawlerDynamicLearning,6.516,112998.031,39.924,20828,488.848
CrawlerDynamicLearning,6.523,113056.669,49.992,21130,479.721
CrawlerDynamicLearning,6.482,113107.542,42.540,20662,648.127
CrawlerDynamicLearning,6.492,113154.346,38.630,20450,373.713
CrawlerDynamicLearning,6.525,113208.809,45.697,20935,519.044
CrawlerDynamicLearning,6.528,113266.524,49.048,21233,538.505
CrawlerDynamicLearning,6.498,113314.348,39.705,20352,329.021
CrawlerDynamicLearning,6.448,113364.635,42.053,20922,607.450
CrawlerDynamicLearning,6.480,113418.207,45.148,20346,426.692
CrawlerDynamicLearning,6.517,113472.001,45.297,20746,224.097
CrawlerDynamicLearning,6.505,113517.840,37.752,20358,455.513
CrawlerDynamicLearning,6.482,113573.908,47.546,20709,463.441
CrawlerDynamicLearning,6.537,113628.342,45.937,21077,642.575
CrawlerDynamicLearning,6.511,113681.683,44.909,20772,480.665
CrawlerDynamicLearning,6.512,113731.430,41.456,20858,440.655
CrawlerDynamicLearning,6.491,113780.734,41.109,20571,397.512
CrawlerDynamicLearning,6.503,113831.727,42.652,20262,313.857
CrawlerDynamicLearning,6.494,113882.948,42.917,20547,447.474
CrawlerDynamicLearning,6.534,113938.790,47.399,20767,614.509
CrawlerDynamicLearning,6.518,113988.888,41.815,21077,391.993
CrawlerDynamicLearning,6.515,114039.848,42.639,20437,469.821
CrawlerDynamicLearning,6.485,114091.466,43.289,20375,508.110
CrawlerDynamicLearning,6.453,114143.832,44.034,20518,499.403
CrawlerDynamicLearning,6.490,114190.942,38.933,20989,353.488
CrawlerDynamicLearning,6.501,114246.576,47.120,21155,408.761
CrawlerDynamicLearning,6.492,114301.484,46.472,20498,439.966
CrawlerDynamicLearning,6.531,114354.900,44.983,20379,481.345
CrawlerDynamicLearning,6.506,114406.010,42.873,20464,253.016
CrawlerDynamicLearning,6.471,114451.113,37.033,20364,438.614
CrawlerDynamicLearning,6.481,114507.291,47.680,20866,265.888
CrawlerDynamicLearning,6.534,114562.105,46.376,21130,434.006
CrawlerDynamicLearning,6.526,114613.088,42.666,20370,430.004
CrawlerDynamicLearning,6.525,114660.163,38.972,20532,305.005
CrawlerDynamicLearning,6.514,114714.960,45.987,20980,449.757
CrawlerDynamicLearning,6.504,114770.418,46.976,20608,312.014
CrawlerDynamicLearning,6.520,114817.102,38.492,20848,332.364
CrawlerDynamicLearning,6.496,114871.966,46.427,21024,436.098
CrawlerDynamicLearning,6.529,114925.081,44.705,20268,430.529
CrawlerDynamicLearning,6.478,114974.793,41.472,20273,160.780
CrawlerDynamicLearning,6.494,115025.687,42.558,20840,529.732
CrawlerDynamicLearning,6.491,115073.679,39.816,20287,582.825
CrawlerDynamicLearning,6.531,115119.751,37.948,20503,339.325
CrawlerDynamicLearning,6.515,115174.768,46.490,21149,376.412
CrawlerDynamicLearning,6.505,115228.616,45.466,21114,254.905
CrawlerDynamicLearning,6.525,115280.213,43.235,20306,504.041
CrawlerDynamicLearning,6.514,115332.220,43.588,20635,259.396
CrawlerDynamicLearning,6.508,115378.583,38.323,20777,446.875
CrawlerDynamicLearning,6.506,115429.964,43.056,20365,439.453
CrawlerDynamicLearning,6.493,115482.832,44.486,20864,377.377
CrawlerDynamicLearning,6.473,115533.381,42.240,20745,295.401
CrawlerDynamicLearning,6.543,115588.723,46.848,21090,518.809
CrawlerDynamicLearning,6.509,115638.659,41.684,20366,349.540
CrawlerDynamicLearning,6.502,115692.639,45.516,20563,670.244
CrawlerDynamicLearning,6.517,115743.425,42.489,20920,446.938
CrawlerDynamicLearning,6.481,115792.318,40.691,20255,472.934
CrawlerDynamicLearning,6.483,115849.156,48.297,20876,329.786
CrawlerDynamicLearning,6.543,115903.416,45.745,20751,517.821
CrawlerDynamicLearning,6.516,115951.098,39.622,21122,582.682
CrawlerDynamicLearning,6.534,116003.134,43.689,21011,756.441
CrawlerDynamicLearning,6.529,116059.058,47.327,20754,449.009
CrawlerDynamicLearning,6.507,116106.390,39.136,20557,664.802
CrawlerDynamicLearning,6.487,116158.922,44.146,20539,453.711
CrawlerDynamicLearning,6.514,116212.256,44.745,20890,454.463
CrawlerDynamicLearning,6.516,116265.911,45.228,20579,580.645
CrawlerDynamicLearning,6.490,116313.499,39.566,20311,543.203
CrawlerDynamicLearning,6.509,116367.918,45.972,20901,554.682
CrawlerDynamicLearning,6.542,116419.702,43.413,20568,481.685
CrawlerDynamicLearning,6.511,116474.430,46.224,20519,636.569
CrawlerDynamicLearning,6.546,116523.956,41.219,20391,354.494
CrawlerDynamicLearning,6.507,116570.799,38.717,20772,383.725
CrawlerDynamicLearning,6.515,116625.810,46.467,20425,559.668
CrawlerDynamicLearning,6.502,116677.167,42.978,20301,343.659
CrawlerDynamicLearning,6.485,116732.096,46.566,20840,415.241
CrawlerDynamicLearning,6.474,116777.503,37.326,20821,393.084
CrawlerDynamicLearning,6.527,116833.007,47.151,20793,278.596
CrawlerDynamicLearning,6.555,116887.424,45.935,20273,631.456
CrawlerDynamicLearning,6.483,116941.003,45.184,21167,479.227
CrawlerDynamicLearning,6.491,116987.533,38.345,20309,541.899
CrawlerDynamicLearning,6.517,117039.182,43.326,20568,365.021
CrawlerDynamicLearning,6.472,117090.946,43.425,20246,414.584
CrawlerDynamicLearning,6.527,117141.711,42.393,21122,320.072
CrawlerDynamicLearning,6.544,117194.420,44.446,20642,496.170
CrawlerDynamicLearning,6.476,117248.292,45.447,20322,624.251
CrawlerDynamicLearning,6.520,117298.948,42.378,20594,309.602
CrawlerDynamicLearning,6.527,117347.651,40.423,20700,298.254
CrawlerDynamicLearning,6.523,117401.383,45.283,21133,367.812
CrawlerDynamicLearning,6.489,117455.629,45.890,20693,611.931
CrawlerDynamicLearning,6.497,117502.543,38.758,20362,521.186
CrawlerDynamicLearning,6.521,117558.664,47.783,20983,505.409
CrawlerDynamicLearning,6.488,117609.007,42.083,20620,442.529
CrawlerDynamicLearning,6.520,117661.068,43.646,20733,135.538
CrawlerDynamicLearning,6.549,117709.440,39.767,20985,563.113
CrawlerDynamicLearning,6.508,117759.929,42.196,20362,607.591
CrawlerDynamicLearning,6.505,117815.133,46.829,20756,369.809
CrawlerDynamicLearning,6.519,117862.699,39.345,20803,505.613
CrawlerDynamicLearning,6.556,117913.200,42.199,20619,495.381
CrawlerDynamicLearning,6.514,117969.239,47.483,20941,392.282
CrawlerDynamicLearning,6.517,118021.851,44.263,20271,591.621
CrawlerDynamicLearning,6.531,118071.722,41.624,21001,584.872
CrawlerDynamicLearning,6.523,118123.041,43.014,21006,781.225
CrawlerDynamicLearning,6.480,118175.930,44.562,20441,585.996
CrawlerDynamicLearning,6.496,118231.217,46.758,20901,366.890
CrawlerDynamicLearning,6.505,118279.999,40.522,20283,258.653
CrawlerDynamicLearning,6.529,118330.880,42.493,21152,502.114
CrawlerDynamicLearning,6.498,118385.442,46.124,20914,473.100
CrawlerDynamicLearning,6.498,118435.299,41.598,20829,573.519
CrawlerDynamicLearning,6.538,118484.851,41.253,20686,301.298
CrawlerDynamicLearning,6.534,118537.811,44.508,20410,589.144
CrawlerDynamicLearning,6.523,118591.872,45.571,20963,492.466
CrawlerDynamicLearning,6.487,118639.980,39.912,20368,443.751
CrawlerDynamicLearning,6.524,118691.667,43.271,20669,435.440
CrawlerDynamicLearning,6.486,118746.557,46.537,21092,459.998
CrawlerDynamicLearning,6.502,118795.888,41.081,20774,430.417
CrawlerDynamicLearning,6.524,118849.592,45.242,21031,461.902
CrawlerDynamicLearning,6.486,118905.215,47.129,20687,346.563
CrawlerDynamicLearning,6.509,118953.450,39.990,20266,515.140
CrawlerDynamicLearning,6.503,119005.760,44.112,20919,433.977
CrawlerDynamicLearning,6.484,119058.218,44.075,20301,429.547
CrawlerDynamicLearning,6.480,119108.625,42.122,20436,530.464
CrawlerDynamicLearning,6.455,119156.627,39.885,20331,255.559
CrawlerDynamicLearning,6.518,119208.539,43.143,20901,390.996
CrawlerDynamicLearning,6.502,119261.330,44.457,20675,526.413
CrawlerDynamicLearning,6.529,119313.556,43.814,21067,701.048
CrawlerDynamicLearning,6.526,119372.172,49.924,20775,366.189
CrawlerDynamicLearning,6.521,119416.334,36.116,20701,692.035
CrawlerDynamicLearning,6.466,119472.181,47.395,20473,278.657
CrawlerDynamicLearning,6.488,119529.343,48.568,20933,288.734
CrawlerDynamicLearning,6.521,119574.953,37.508,20944,402.765
CrawlerDynamicLearning,6.501,119625.062,41.887,20396,511.242
CrawlerDynamicLearning,6.555,119681.919,48.250,20927,368.849
CrawlerDynamicLearning,6.531,119728.202,38.220,20280,415.947
CrawlerDynamicLearning,6.519,119779.597,42.987,21132,342.596
CrawlerDynamicLearning,6.493,119836.408,48.223,21089,354.502
CrawlerDynamicLearning,6.546,119888.295,43.439,20864,306.953
CrawlerDynamicLearning,6.494,119938.463,41.841,20550,387.127
CrawlerDynamicLearning,6.499,119988.904,42.122,20483,356.819
CrawlerDynamicLearning,6.494,120042.174,44.869,20824,482.659
CrawlerDynamicLearning,6.497,120095.361,44.772,20616,250.691
CrawlerDynamicLearning,6.487,120145.788,42.202,20653,373.964
CrawlerDynamicLearning,6.481,120197.632,43.452,20704,419.200
CrawlerDynamicLearning,6.522,120248.798,42.826,20674,412.010
CrawlerDynamicLearning,6.488,120300.065,42.961,21228,275.728
CrawlerDynamicLearning,6.501,120352.825,44.372,21150,366.705
CrawlerDynamicLearning,6.512,120403.963,42.782,20310,367.672
CrawlerDynamicLearning,6.499,120459.140,46.752,20889,283.451
CrawlerDynamicLearning,6.527,120511.954,44.427,20938,299.148
CrawlerDynamicLearning,6.493,120562.785,42.507,20645,344.200
CrawlerDynamicLearning,6.536,120612.163,41.113,21091,488.869
CrawlerDynamicLearning,6.533,120669.044,48.239,20826,311.289
CrawlerDynamicLearning,6.518,120723.887,46.085,20280,451.976
CrawlerDynamicLearning,6.498,120766.761,34.831,20577,373.382
CrawlerDynamicLearning,6.545,120821.033,45.839,20634,304.103
CrawlerDynamicLearning,6.473,120877.384,47.854,20260,330.714
CrawlerDynamicLearning,6.501,120922.401,36.915,20849,512.303
CrawlerDynamicLearning,6.497,120973.406,42.891,20688,455.250
CrawlerDynamicLearning,6.538,121026.027,44.167,21186,377.452
CrawlerDynamicLearning,6.478,121080.653,46.185,20784,401.762
CrawlerDynamicLearning,6.502,121131.648,42.663,21207,402.825
CrawlerDynamicLearning,6.557,121182.340,42.328,20931,101.226
CrawlerDynamicLearning,6.497,121234.243,43.520,20767,496.639
CrawlerDynamicLearning,6.512,121290.356,47.541,20554,377.435
CrawlerDynamicLearning,6.474,121339.206,40.658,20428,154.949
CrawlerDynamicLearning,6.485,121389.095,41.619,21146,400.688
CrawlerDynamicLearning,6.538,121442.838,45.219,20905,254.214
CrawlerDynamicLearning,6.518,121500.469,49.152,20530,183.444
CrawlerDynamicLearning,6.516,121542.991,34.537,20308,321.819
CrawlerDynamicLearning,6.493,121597.364,46.089,20407,453.785
CrawlerDynamicLearning,6.500,121652.997,47.114,20984,402.561
CrawlerDynamicLearning,6.507,121702.138,40.923,20328,298.946
CrawlerDynamicLearning,6.531,121755.129,44.562,20355,466.955
CrawlerDynamicLearning,6.473,121804.534,41.219,20729,231.527
CrawlerDynamicLearning,6.582,121855.400,42.507,20928,416.590
CrawlerDynamicLearning,6.497,121907.295,43.537,20966,551.307
CrawlerDynamicLearning,6.517,121959.922,44.193,20489,385.273
CrawlerDynamicLearning,6.495,122014.353,45.979,20858,361.914
CrawlerDynamicLearning,6.510,122068.478,45.665,20444,313.658
CrawlerDynamicLearning,6.493,122113.375,36.789,20760,266.690
CrawlerDynamicLearning,6.489,122166.195,44.530,20769,590.807
CrawlerDynamicLearning,6.512,122220.430,45.484,20758,452.148
CrawlerDynamicLearning,6.511,122269.125,40.465,20883,427.512
CrawlerDynamicLearning,6.503,122319.775,42.619,20374,459.506
CrawlerDynamicLearning,6.523,122373.870,45.605,21108,438.761
CrawlerDynamicLearning,6.524,122425.368,43.105,20572,337.378
CrawlerDynamicLearning,6.525,122475.236,41.601,20846,392.015
CrawlerDynamicLearning,6.473,122525.784,42.346,20636,462.531
CrawlerDynamicLearning,6.480,122580.127,45.968,20669,269.066
CrawlerDynamicLearning,6.567,122631.802,43.216,20554,441.561
CrawlerDynamicLearning,6.550,122682.062,41.923,20532,380.823
CrawlerDynamicLearning,6.545,122734.121,43.616,20413,305.077
CrawlerDynamicLearning,6.519,122786.618,44.094,20837,578.893
CrawlerDynamicLearning,6.493,122838.046,43.060,20610,288.932
CrawlerDynamicLearning,6.522,122887.858,41.502,21195,464.428
CrawlerDynamicLearning,6.534,122943.869,47.530,20628,134.585
CrawlerDynamicLearning,6.484,122993.319,41.165,20289,317.463
CrawlerDynamicLearning,6.533,123046.642,44.841,21040,591.603
CrawlerDynamicLearning,6.518,123103.908,48.651,20748,273.020
CrawlerDynamicLearning,6.530,123150.242,38.283,21073,455.290
CrawlerDynamicLearning,6.484,123203.009,44.357,20596,349.702
CrawlerDynamicLearning,6.535,123255.582,44.140,20530,218.729
CrawlerDynamicLearning,6.525,123305.316,41.398,20910,334.051
CrawlerDynamicLearning,6.518,123361.459,47.570,20917,401.190
CrawlerDynamicLearning,6.505,123414.717,44.778,20759,381.402
CrawlerDynamicLearning,6.532,123466.699,43.564,20548,292.881
CrawlerDynamicLearning,6.491,123514.688,39.806,20933,343.187
CrawlerDynamicLearning,6.550,123572.246,48.994,22106,284.011
CrawlerDynamicLearning,6.520,123623.189,42.582,20653,311.036
CrawlerDynamicLearning,6.518,123677.289,45.298,20906,308.014
CrawlerDynamicLearning,6.537,123731.605,45.859,21168,367.149
CrawlerDynamicLearning,6.570,123787.674,47.503,21024,315.628
CrawlerDynamicLearning,6.554,123841.980,45.863,20947,425.299
CrawlerDynamicLearning,6.511,123891.217,41.026,20450,422.460
CrawlerDynamicLearning,6.536,123946.229,46.579,21063,516.697
CrawlerDynamicLearning,6.498,124002.232,47.512,20531,272.711
CrawlerDynamicLearning,6.467,124052.758,42.346,20309,581.250
CrawlerDynamicLearning,6.498,124102.917,41.917,21044,486.825
CrawlerDynamicLearning,6.540,124156.210,44.894,20746,221.331
CrawlerDynamicLearning,6.515,124209.765,45.186,20882,465.416
CrawlerDynamicLearning,6.546,124263.484,45.259,20713,575.920
CrawlerDynamicLearning,6.521,124318.687,46.741,21039,216.492
CrawlerDynamicLearning,6.483,124370.603,43.622,21231,497.716
CrawlerDynamicLearning,6.526,124423.131,44.152,20820,449.696
CrawlerDynamicLearning,6.495,124480.707,49.055,20928,237.452
CrawlerDynamicLearning,6.558,124533.213,44.103,20994,634.349
CrawlerDynamicLearning,6.507,124587.406,45.824,21178,560.287
CrawlerDynamicLearning,6.514,124639.669,43.920,20944,566.030
CrawlerDynamicLearning,6.502,124695.201,47.058,20919,400.159
CrawlerDynamicLearning,6.505,124748.155,44.599,20622,360.102
CrawlerDynamicLearning,6.517,124796.711,40.365,20470,485.151
CrawlerDynamicLearning,6.508,124849.162,44.089,20267,261.764
CrawlerDynamicLearning,6.529,124903.881,46.259,21217,307.867
CrawlerDynamicLearning,6.535,124956.657,44.363,20959,485.593
CrawlerDynamicLearning,6.516,125013.808,48.652,20869,406.476
CrawlerDynamicLearning,6.513,125066.080,43.898,20546,637.957
CrawlerDynamicLearning,6.528,125122.510,47.929,21208,327.473
CrawlerDynamicLearning,6.526,125171.619,40.948,21095,552.534
CrawlerDynamicLearning,6.497,125227.031,46.656,21064,412.326
CrawlerDynamicLearning,6.504,125280.872,45.399,20866,721.497
CrawlerDynamicLearning,6.484,125333.309,44.217,20489,348.618
CrawlerDynamicLearning,6.530,125380.004,38.508,20912,367.805
CrawlerDynamicLearning,6.497,125436.460,47.964,20677,638.311
CrawlerDynamicLearning,6.489,125489.635,44.747,20636,402.509
CrawlerDynamicLearning,6.493,125533.727,36.087,20461,314.928
CrawlerDynamicLearning,6.518,125589.841,47.619,21150,545.007
CrawlerDynamicLearning,6.511,125645.561,47.194,20985,505.217
CrawlerDynamicLearning,6.522,125702.395,48.319,21132,317.383
CrawlerDynamicLearning,6.521,125743.314,32.978,21011,726.886
CrawlerDynamicLearning,6.518,125798.571,46.779,21208,651.247
CrawlerDynamicLearning,6.452,125854.687,47.765,20410,394.315
CrawlerDynamicLearning,6.486,125901.358,38.615,20819,432.721
CrawlerDynamicLearning,6.498,125951.616,41.975,20288,538.433
CrawlerDynamicLearning,6.520,126007.604,47.440,20439,437.811
CrawlerDynamicLearning,6.506,126059.827,43.915,20549,307.061
CrawlerDynamicLearning,6.482,126108.663,40.599,20434,487.211
CrawlerDynamicLearning,6.486,126160.859,43.843,20541,381.387
CrawlerDynamicLearning,6.520,126216.333,46.932,20570,249.524
CrawlerDynamicLearning,6.533,126267.560,42.851,20995,393.392
CrawlerDynamicLearning,6.505,126317.824,42.008,20881,429.699
CrawlerDynamicLearning,6.539,126369.192,42.998,20431,200.488
CrawlerDynamicLearning,6.542,126420.831,43.357,20663,450.556
CrawlerDynamicLearning,6.464,126474.942,45.687,20809,426.212
CrawlerDynamicLearning,6.538,126525.017,41.829,21081,371.524
CrawlerDynamicLearning,6.490,126580.872,47.395,21225,346.765
CrawlerDynamicLearning,6.550,126627.275,38.218,20522,379.744
CrawlerDynamicLearning,6.494,126680.122,44.492,20298,263.227
CrawlerDynamicLearning,6.508,126737.411,48.359,20316,523.143
CrawlerDynamicLearning,6.490,126784.577,39.055,20492,478.932
CrawlerDynamicLearning,6.492,126837.215,44.232,20373,300.845
CrawlerDynamicLearning,6.511,126891.032,45.427,20716,319.264
CrawlerDynamicLearning,6.524,126941.840,42.460,20353,398.710
CrawlerDynamicLearning,6.477,126992.188,42.053,20550,141.115
CrawlerDynamicLearning,6.485,127045.738,45.131,21151,517.308
CrawlerDynamicLearning,6.522,127097.278,43.179,20244,508.260
CrawlerDynamicLearning,6.493,127149.374,43.802,20733,304.720
CrawlerDynamicLearning,6.489,127201.125,43.408,21202,626.375
CrawlerDynamicLearning,6.541,127254.516,45.011,20911,508.419
CrawlerDynamicLearning,6.495,127308.172,45.350,20242,324.852
CrawlerDynamicLearning,6.478,127352.509,36.271,20398,708.750
CrawlerDynamicLearning,6.484,127407.422,46.487,20691,536.891
CrawlerDynamicLearning,6.533,127462.006,46.073,20871,333.509
CrawlerDynamicLearning,6.507,127511.838,41.618,20894,339.584
CrawlerDynamicLearning,6.537,127562.308,42.124,20943,385.928
CrawlerDynamicLearning,6.502,127616.520,45.809,20643,571.816
CrawlerDynamicLearning,6.476,127668.220,43.360,20947,355.576
CrawlerDynamicLearning,6.521,127721.915,45.201,21218,431.028
CrawlerDynamicLearning,6.511,127772.342,42.244,20359,517.989
CrawlerDynamicLearning,6.490,127826.832,46.031,20592,164.848
CrawlerDynamicLearning,6.514,127879.914,44.727,20992,438.888
CrawlerDynamicLearning,6.485,127927.683,39.614,20714,443.349
CrawlerDynamicLearning,6.526,127983.293,47.094,21168,105.829
CrawlerDynamicLearning,6.503,128036.042,44.310,20450,556.499
CrawlerDynamicLearning,6.474,128088.614,44.155,20607,300.292
CrawlerDynamicLearning,6.523,128141.135,44.451,20602,264.574
CrawlerDynamicLearning,6.516,128192.805,43.296,20256,605.418
CrawlerDynamicLearning,6.496,128240.932,39.604,20556,433.986
CrawlerDynamicLearning,6.510,128286.774,37.748,21106,293.176
CrawlerDynamicLearning,6.498,128337.278,42.182,20349,662.018
CrawlerDynamicLearning,6.536,128389.018,43.405,21020,467.668
CrawlerDynamicLearning,6.493,128441.718,44.293,20334,524.149
CrawlerDynamicLearning,6.502,128494.664,44.541,20914,343.263
CrawlerDynamicLearning,6.476,128547.372,44.328,20840,610.802
CrawlerDynamicLearning,6.516,128599.366,43.609,20640,285.437
CrawlerDynamicLearning,6.518,128652.705,45.010,20426,685.233
CrawlerDynamicLearning,6.515,128704.514,43.430,21060,474.575
CrawlerDynamicLearning,6.535,128753.191,40.486,21196,450.925
CrawlerDynamicLearning,6.516,128811.082,49.279,20848,431.217
CrawlerDynamicLearning,6.537,128863.427,44.080,21237,572.731
CrawlerDynamicLearning,6.481,128916.290,44.481,21104,442.232
CrawlerDynamicLearning,6.529,128969.646,44.947,21221,534.696
CrawlerDynamicLearning,6.521,129020.856,42.905,20504,472.285
CrawlerDynamicLearning,6.495,129073.439,44.202,20990,531.303
CrawlerDynamicLearning,6.475,129122.566,41.044,20904,462.925
CrawlerDynamicLearning,6.495,129180.428,49.275,21006,511.940
CrawlerDynamicLearning,6.510,129231.319,42.616,20936,491.476
CrawlerDynamicLearning,6.533,129287.646,47.758,20898,528.961
CrawlerDynamicLearning,6.508,129333.755,37.979,20633,410.726
CrawlerDynamicLearning,6.508,129373.164,31.655,20532,597.949
CrawlerDynamicLearning,6.523,129430.195,48.418,20873,672.571
CrawlerDynamicLearning,6.493,129482.340,43.787,20572,547.840
CrawlerDynamicLearning,6.518,129527.553,37.080,20392,771.872
CrawlerDynamicLearning,6.511,129582.348,46.351,20863,454.643
CrawlerDynamicLearning,6.502,129638.777,47.957,20708,561.081
CrawlerDynamicLearning,6.506,129693.076,45.868,20942,574.666
CrawlerDynamicLearning,6.524,129739.350,37.796,20847,629.570
CrawlerDynamicLearning,6.522,129793.119,45.272,21047,435.328
CrawlerDynamicLearning,6.451,129846.736,45.209,20544,710.699
CrawlerDynamicLearning,6.478,129898.797,43.729,20562,370.922
CrawlerDynamicLearning,6.551,129953.215,46.147,21006,795.820
CrawlerDynamicLearning,6.504,130005.698,44.160,20963,528.003
CrawlerDynamicLearning,6.574,130056.814,42.694,21118,517.597
CrawlerDynamicLearning,6.530,130106.634,41.585,20896,817.290
CrawlerDynamicLearning,6.514,130155.418,40.524,20411,568.046
CrawlerDynamicLearning,6.467,130210.892,46.994,20441,560.598
CrawlerDynamicLearning,6.501,130257.086,38.056,20298,534.912
CrawlerDynamicLearning,6.497,130311.336,45.852,20388,590.723
CrawlerDynamicLearning,6.540,130364.855,45.199,21011,803.316
CrawlerDynamicLearning,6.496,130421.825,48.422,21091,676.376
CrawlerDynamicLearning,6.498,130465.192,35.528,21006,595.158
CrawlerDynamicLearning,6.519,130522.750,48.930,20756,508.953
CrawlerDynamicLearning,6.536,130572.269,41.349,20658,569.640
CrawlerDynamicLearning,6.494,130628.039,47.358,20360,457.650
CrawlerDynamicLearning,6.527,130675.180,38.970,20847,797.767
CrawlerDynamicLearning,6.503,130727.681,44.164,20984,740.480
CrawlerDynamicLearning,6.462,130783.834,47.669,20290,413.581
CrawlerDynamicLearning,6.517,130837.592,45.392,20942,520.127
CrawlerDynamicLearning,6.508,130883.103,37.351,21136,561.293
CrawlerDynamicLearning,6.524,130938.928,47.266,20474,451.640
CrawlerDynamicLearning,6.511,130994.268,46.836,20602,516.979
CrawlerDynamicLearning,6.506,131043.571,41.007,20932,573.478
CrawlerDynamicLearning,6.498,131092.661,40.872,21197,606.185
CrawlerDynamicLearning,6.517,131146.464,45.326,20420,483.932
CrawlerDynamicLearning,6.511,131203.055,48.012,20735,623.534
CrawlerDynamicLearning,6.511,131249.031,37.503,20878,513.757
CrawlerDynamicLearning,6.491,131302.933,45.590,20255,651.833
CrawlerDynamicLearning,6.527,131356.608,45.221,21038,442.160
